id,text
1349521104675753985,"@GustavoBolivar @MinSaludCol @IvanDuque Acá están los detalles y cronograma del plan de vacunación... solamente es que lea y entienda:
https://t.co/qeGWkylLBX 
#VacunasCovid19 #ColombiaMagnífica #ColombiaUnida"
1349521104373690380,"💩💩
AL SERVICIO DE LA ULTRADERECHA CRIMINAL Y CORRUPTA @AlvaroUribeVel AUCD @CeDemocratico ÑÑ https://t.co/PhbY4sGeH0"
1349521097541169152,@sanvalgo @MinSaludCol @IvanDuque Bobo marica a quien engaña si todo elundo se dió cuenta que ese par de incompetentes no habían preguntado por la vacuna por que solo les interesan las vacunas de los paracos y de las águilas negras. En manos de Petro ya hasta su mamá la habría vacunado
1349521126003798016,"@AlvaroUribeVel Las elecciones 2022 serán terroristas y sus amigos, contra Uribistas y los amantes de la democracia."
1349521120047865858,@millersoto @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Diría que también se debe presentar una a @GustavoBolivar @AidaAvellaE por los continuos ataques y improperios contra el gobierno
1349521161525354501,@Nancy_Trini @L4Webonada @PartidoFARC @GustavoBolivar @petrogustavo @AidaAvellaE @JuanManSantos Y en las altas cortes.
1349521152927002626,"Para tener en cuenta aquí esta la carta que le enviaron algunos senadores al Presidente @IvanDuque, los cuales apoyan a #Cuba. Adivinen quienes son? https://t.co/hPPAPfTjvs"
1349521206148526080,@AlvaroUribeVel Si como no lo destaca por la cantidad de muertos que vamos a tener
1349521195968946178,@AlarconUbaldo16 @AlvaroUribeVel Si por eso Uribe está suelto
1349521224540581889,"@DonIzquierdo_ @IvanDuque Argentina, Cuba, Venezuela, Rusia, lo esperan con los brazos abiertos para vacunarlo."
1349521253552566274,"@petrogustavo el TERRORISTA, Comunista frustrado que hace un año estaba en Disney disfrutando de ese capitalismo que tanto detesta https://t.co/650Goskzhp https://t.co/EtdQNF573W"
1349521249534402564,@cardenasjorgee @IvanDuque @PartidoFARC Lobgarñia mejor que duque
1349521240843833345,"Fabulosos servicios medicos de @Bogota con grandes hospitales muy bien equipados y preparados para la atención del Covid. Estos son los grandes beneficios que tenemos los docentes

@DavidRacero @ClaudiaLopez @MinSaludCol @SectorSalud @LosDanielesOp @GustavoBolivar @petrogustavo https://t.co/sJorZnIAvw"
1349521237375135744,"@_Carlos_Guerra_ @dquinterov @AlvaroUribeVel Lo único que entiendes de esa pirámide, es que es una pirámide..."
1349521236431417347,@IvanDuque La creerle a este hp cerdo narco fraude https://t.co/mbfSyM8pQo
1349521236242546688,"Si , la vacunación contra la polio.. https://t.co/1kp1wQwR75"
1349521280823930882,Se destapan los aliados de @petrogustavo y la izquierda para 2022 https://t.co/wvZDXqlgoH
1349521274415042562,"@CancinoAbog @petrogustavo @PartidoFARC @AlejandroChar Tan curioso. Hay denuncias de corrupción contra mi tocayo, el partido FARC se fundó hace menos de 3 años y no he visto en noticias nada sobre un crimen de ese partido político.
Y a pesar de las chuzadas de Uribe, no se le ha señalado o demostrado un delito.

Estás mal abogadito."
1349521268660432896,@Sergio_FARC @IvanDuque @millersoto El baboso Sergio ...
1349521258392780804,@Suaguagua @petrogustavo Se lo merece ☺️
1349521302051303424,"@petrogustavo Que educación y que experiencia le podés transmitir a sus hijos ? Asesinar , robar , no hacer un culo , cagarse en la cabeza a los secuestrados ......... En resumen ser BANDIDO"
1349521300847529986,@IvanDuque @pnud Mmmm....¿Hablas de proteger el medio ambiente mientras sus protectores  caen como pájaros? Ojalá no se le olvide a nadie que Colombia es el país más peligroso del mundo para quienes pretenden defender la tierra y su biodiversidad. Tanto populismo y demagogia frente a tanta sangre
1349521296858742790,@millersoto @IvanDuque @petrogustavo @GustavoBolivar @RoyBarreras @IvanCepedaCast @JERobledo @angelamrobledo Vieron que el inepto narco fraude cerdo ni siquiera ha comprado las vacunas las van a comprar en noviembre para empezar a vacunar en agosto de 2022 que conecta con elecciones asi uribe dice salvar al país mientras miles d muertos gracias registraduria https://t.co/6WluERQVbw
1349521289074106368,"@nilsonagu @oscar_concha @IvanDuque Le figuró marchar para Cuba,Venezuela piedad Córdoba dijo que muy pronto saldrá 🤣🤣🤣🤣🤣🤣"
1349521327171006464,@elduquech @mbrc11 @RuGar_V @GustavoDelaRoca @AlvaroUribeVel Que hueva leer estupideces.
1349521326806020101,"@AlvaroUribeVel Opino que Iván Marquez y AUV son igual de criminales y delincuentes, ambos un par de genocidas, en bandos opuestos. Semana, el otro paskin que junto a RCN, es un medio prostituido al uribismo. Los idiotas útiles aún les creen."
1349521311102607362,"@pulzo @IvanDuque Parece que Iván Márquez le está ayudando a Iván duque

Una revocatoria promovida por estos guerrilleros le darían más fuerza al nefasto Iván duque

Parece que trabajan en llave"
1349521308690898944,"Se refiere a las vacunas del clan del golfo,los pachenca,las águilas negras? https://t.co/gIiXc6ZYlX"
1349521336817876997,"@BluRadioCo Es claro que el uribismo, puso presidente, fiscal, contralor, procurador, la policia y el ejercito son uribistas,
inpec, Y los lujos de arias ratifican que este gobierno sacara a todos sus criminales. Ya empezaron con @AlvaroUribeVel"
1349521372683317251,"@nilsonagu @IvanDuque este hpta rolo de mierda, vayase a venezuela y apliquese la sputnik y deje de joder tanto."
1349521371425091591,"@AlvaroUribeVel Tanto asesino suelto, echando bendiciones.
Ya caerán!"
1349521366056398850,"#ProhibidoOlvidar

@AlvaroUribeVel 
Entre 2002 - 2010, dirigió una verdadera banda criminal desde la casa de Nariño.
* Ministros presos por ladrones y corruptos!
* Jefes de seguridad presos por Narcotraficantes!
* Se apropió de dineros de los campesinos para el Uberrimo!"
1349521359660077056,@Sergio_FARC @IvanDuque @millersoto Se cajo bobo htpa
1349521410545344519,@WRadioColombia @IvanDuque Que tanto hablan a las 6 de la tarde por TV. Y para mayor desgracia los lectores de noticias de los canales nacionales  ayudando.
1349521408234319872,@luzmaja82 @AlvaroUribeVel Dr. uribe tranquilos que en las urnas nos hacemos moler. Ese es el brazo armado de la izquierda todos lo sabemos.
1349521407290568706,"@miguelsarruf @petrogustavo @GustavoBolivar No me parece; el señor GB, es para un puesto de mas relevancia, mininterior canciller o algo asi,la vicepresid es el cargo mas inutil del gob, indepe de quien lo ocupe !"
1349521404706873345,@81Arielfernando @MshadowsMCR @AlvaroUribeVel Los niños secuestrados y asesinados por el M19 o las niñas violadas por las FARC pero el odio de esa mujer hacía Uribe le lleva a avalar las atrocidades de la guerrilla
1349521398532857858,"@CastellEd @GustavoBolivar @petrogustavo Ni  Uribe, Macías, Cabal, Mejía, Lafourie, Valencia, Olguín y demás adefesios uribistas."
1349521397601759233,@cardenasjorgee @IvanDuque @PartidoFARC Que soquete ud...
1349521429855956992,"@German_valen_CT @JERobledo No responden por los hechos, sostienen la mentira de Duque y su ministro y la pataleta es lanzar un epíteto como respuesta. Desespero puro y duro"
1349521421853200390,"@SandraVelascoM1 @AlvaroUribeVel @Mary08132725 El ministro no es de SUS Afectos, así que para usted no debe ser importante el porcentaje."
1349521449933889536,"@RevistaSemana @AlvaroUribeVel @MAndreaNieto desinformando como siempre, violo las políticas de la aplicación es tan difícil de entender. por ejemplo si yo digo Uribe viejo careverga , debo esperar que twitter me suspenda la cuenta , por eso no lo hago."
1349521447379755010,"Opino que si no sale con el fusil al hombro, el fusilado va a ser el. https://t.co/VrJ7LkQQOn"
1349521441977487364,"La discrecionalidad en contratación directa, el mico de este decreto, es la vía libre para corruptela que acostumbra el CD...@petrogustavo @GustavoBolivar @IvanCepedaCast @AidaAvellaE CONTROL POLITICO URGENTE! https://t.co/4ErV8Td4YP"
1349521482469298180,@merv59 Por ahí lo postuló @DanielSamperO para presidente
1349521471069163522,@GERMANESCOBARM @CathyJuvinao @JuanPabloCalvas @CamiloRomero @JERobledo @camiloencisov @odpdh @AntonioSanguino Acá un ejemplo de que no es necesariamente cierto lo que dicen https://t.co/61d8FK4x9t
1349521506813046786,@millersoto @IvanDuque @petrogustavo @GustavoBolivar @RoyBarreras @IvanCepedaCast @JERobledo @angelamrobledo Este man si es muy ciego y cerrado todavia le cree al narco fraude cerdo duque
1349521504774586369,@chechosaenzalej @AlvaroUribeVel Y la guerrilla no mataba niños o esas muertes estaban bien?
1349521495391924226,"@sanvalgo @MinSaludCol @IvanDuque Llevan como 100 años en el poder y le siguen echando la culpa a los más güevones, ya no más, degenerados del poder."
1349521519999934464,@AlcaldiaDeCali @JorgeIvanOspina @MinSaludCol @infopresidencia @IvanDuque @SaludCali @Asocapitales @Bogota @AlcaldiadeMed @ClaudiaLopez @QuinteroCalle Pero no se debe gastar plata en vacunas. El ministro ya dijo las regiones ricas pueden comprar pero se les merma la cantidad que el gobierno les iba a dar y se las mandaran a regiones pobres. Osea no se hace nada. Solo gastar más plata
1349521517844037638,@JERobledo ANCIANO  DEC REPITO NO HAY VACUNA PARA USTED
1349521516514390024,"Viejo miserable !!!!! 

Lo que se llama la Política con la Muerte. 

No entiende lo que es confidencialidad ? 

Parido https://t.co/hO9SMPjKdB"
1349521547548102662,@JulianRoman Pq @IvanDuque es tan hábil que quiere que Colombia ser el único país libre de zombies por si la vacuna falla. #somosleyenda #bazinga
1349521539897688074,@UP_Colombia @petrogustavo @AidaAvellaE @JEP_Colombia @acorecolombia Cobarde el que mata por la espalda y va sobre seguro con traje de general.
1349521538614226946,@Jaime_seb @navarrowolff Porque alguien hace algo malo todos tenemos derecho a hacerlo?
1349521576040030211,@dw_espanol @JMVivancoHRW Le falto el corrupto @IvanDuque
1349521569639518210,@Nebiros96 @danielmercadox @MinSaludCol @infopresidencia @IvanDuque @ViceColombia @urnadecristal @UNGRD @MinInterior @Fruizgomez @INSColombia @Supersalud Cuál es el indicador más efectivo para medirle el pulso a la evolución del covid en Colombia?
1349521561418665984,"@AlvaroUribeVel @YouTube No olvidamos!!!.
https://t.co/NAeJKWe7pS"
1349521560235888640,@sanvalgo @MinSaludCol @IvanDuque Me hizo la noche con este mediocre trino jajajajaja https://t.co/auigkrVN8X
1349521591131058178,@petrogustavo Felix podrías tú averiguar que pasa con el programa de @MJDuzan ???
1349521613054734337,"@Fillipo222 @VickyDavilaH @IvanDuque Pana lo malo es la puta angustia de ver como tienes que cerrar tu negocio..... Porque un hpta gobierno que no te da nada que todo te quita.... Te dice cierra....  Mandar a la people que te ayuda a la casa cuando todo empezaba a sacar la cabeza..... Tengo rabia
... Sorry man"
1349521605383356416,"@AlvaroUribeVel Matarife no sea tan cínico hp, hicieron todo lo posible con enlodar el proceso de paz y se asombran de verlo con fusil? Eso no era lo que querían? HPS"
1349521627390865412,@DanielSamperO Yo creo que ya toca tomar en serio este tema. Ineficientes y corruptos.
1349521665944920065,"Vea @HassNassar, como se burlan de ""Mi Presidente"" @IVAnDuque. https://t.co/cco4wt9wj9"
1349521665894600710,"@CARLOSR62239036 @nilsonagu @IvanDuque 😃😃😃, es el trato que se merece un vulgar tinterillo como él."
1349521652787376129,@infopresidencia @IvanDuque De que me hablas viejo??
1349521651172593665,"@AlvaroUribeVel El legado de Santos, "" Los pájaros tirándole a las escopetas"". Ahora son los prófugos  terroristas asesinos los que sugieren como debería ser el futuro del país."
1349521650677592068,@IvanDuque aprenda miserable https://t.co/E7MXLGppXS
1349521713676091397,@IvanDuque Jajajaja sisisisi
1349521713244086275,@IvanDuque @pnud De que me hablas viejo??
1349521731082473475,@DanielSamperO @fcarrilloflorez Más o menos.
1349521729027096577,@elespectador My president @IvanDuque te hicieron un dibujito pero le falto la cuatrimoto. 🤓
1349521763567284224,"@KarinaWrestrep1 @ernestosamperp @DanielSamperO Karina hablar estupideces es facil .si lees veras la realidad d lo q hacen los hps derechistas q nos gobiernan.mas despierte q usted tbn es victima d los q estan en el 
Poder .50 billones d ntros impuestos al año. ""Eso no lo ve"" https://t.co/t5mJPuYg77"
1349521755258425344,@millersoto @IvanDuque @petrogustavo @GustavoBolivar @RoyBarreras @IvanCepedaCast @JERobledo @angelamrobledo Y de antemano le pido disculpa por aprenderlo personal mente solo por politica siga alla y yo aki
1349521752238551040,@IvanDuque De que me hablas viejo??
1349521745275981824,"@CancinoAbog @petrogustavo @PartidoFARC @AlejandroChar El doctor churrias lamiendole las botas a sus patrones. ¿Porqué no me sorprende, leguleyo?"
1349521765630955522,@AlvaroUribeVel Ud si nos dice para quien es el contrato demorado de las vacunas
1349521802226262020,"@ocpinllo @cardenasjorgee @IvanDuque @PartidoFARC Óscar, en serio crees que cada Gobierno vacuna cuando le viene en gana?"
1349521802100400130,@AlvaroUribeVel @AlvaroUribeVel lo apoyo contal de que lo eliminen a usted del mundo politico por bandido
1349521794785538054,"@IvanDuque @pnud Reforestacion ? Con todo lo que deforesta las farc para cultivar hoja de coca !!!!
No mienta
No engañe a la gente
No respetan ni la amazonia ni los parques reservas naturales .....
Presidente de polombia si es ....porque de colombia no lo es"
1349521826075058177,"#NiUnoMas
#JusticiaYProteccion

Más de un 97% de impunidad de delitos de violencia sexual y homicidio contra niños, niñas y adolescentes, es inaudito. 

Exigimos justicia robusta y operante para frenar este CEMENTERIO INFANTIL @IvanDuque @FiscaliaCol
@alianzaninez @PANDI_DDHH https://t.co/FVB5kRTwKq"
1349521817233469441,"@gojirajuan @zeithan @humbersanchez2 @marce84_ @AlvaroUribeVel No me salga con tonterías, que estoy hablando de su ""gran líder"" y embaucador Petro, que se cree sacrosabio conocedor d la economía ybla sociedad colombiana, cuando lo único que sabe es destilar odio en redes desde su casa, rodeado de todas las comodidades."
1349521814763036672,"@AlvaroUribeVel Cual programa, acaso será este. https://t.co/JkdsZxGaHJ"
1349521849550598146,@JulianDHenao @JulianEnriqueGo @AlvaroUribeVel Osea que estarías de acuerdo en que un hijo tuyo muriera en el bombardeo ?
1349521841304571904,@millersoto @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Gracias
1349521869137973254,"@EnriquesNorway @petrogustavo Eso colombianos sigan de aguevados odiando a petro q ese si nos salbaria de la mala 
  No sean tan idiotas"
1349521860241846272,"@yjimenez13 @AlvaroUribeVel @Diego_Molano @DanielPalam @WilsonRuizO @oficialHASSAM @HassNassar @saludhernandezm @DBonillaR @juanrobertovarg @JuanLozano_R @gusgomez1701 No más dilatar la pena de muerte en Colombia, violadores y asesinos de niños deben ser ejecutados."
1349521857490333698,"Por enfocarse solo en el Covid y los encierros están condenando a los niños a una tragedia sin retorno, lo dice @UNICEF.👇@ClaudiaLopez @IvanDuque @AngelicaLozanoC @navarrowolff https://t.co/937vH41gpQ"
1349521897910894593,@RevistaSemana @AlvaroUribeVel @MAndreaNieto El control de la desinformación.
1349521889404846080,"@edwinrojasperez @haroldECP @DanielSamperO que habla bobin, frustadin? seran ustedes que les quedo grande ganarnos la final. Min 85."
1349521888167550977,"@AlvaroUribeVel Un terrorista prófugo y con fusil, exigiendo. Se le olvidó que los Uribistas cada día somos más fuertes y no les vamos acabar de entregar a Colombia a estos bandidos, como lo hizo @JuanManSantos 💪👊"
1349521920539193344,Usted es extraterrestre? La vida política de @JERobledo es un desastre. Ese hombre en un marxista-leninista-maoísta y en política no se puede ser nada peor. https://t.co/PTe6S26XxX
1349521917154369538,"@GustavoBolivar Prohibido olvidar que su amor eterno @petrogustavo es un Terrorista, un guerrillero que nunca pago@por@sus crímenes, que asesino y ayudó a gestar el magnicidio del palacio de justicia."
1349521904420483079,"@franciscoactiv2 @EpicuroDeSamos_ @IvanDuque @UNICEF @Mineducacion Feliz noche vendo perrito camina conmigo de fisher price,se lo regalaron a mi bb hace algun tiempo pero la vdd no tenemos recursos en nuestro hogar y la venta de los zapatos no ha sido muy buena debido a la crisis .mil gracias x su ayuda. https://t.co/VRTL9OHter"
1349521903275417601,"@ghitis @picarito48 Siempre que @petrogustavo trate de desmeritar o juzgar a alguien hay que recordarle el dicho que dice:

""EI Iadrón juzga por su condición"".

(Aplica para Petro siempre)"
1349521958866706432,"@MarioDB... Se te cayó el ANDAMIO JUNTO A @AlvaroUribeVel por 🤡s con la caída de @POTUS?? Ahora a LAMER AL MEJOR, @JoeBiden SI ES QUE ACEPTA tu saliva sucia."
1349521980152836101,"@CancinoAbog @petrogustavo @PartidoFARC @AlejandroChar Y prohibido olvidar que usted es un aboganster de la peor calaña , malparido"
1349521974763073536,@miguelsarruf @petrogustavo @GustavoBolivar @IvanCepedaCast donde quedaría? mucha calidad la Colombia humana.
1349521970459717639,"@Analist56181232 @AlvaroUribeVel Si salen sin tapabocas, no cumple los protocolos de bioseguridad, distanciamiento social y se contagian ¿también es culpa de Duque, cierto?.

Si @GustavoBolivar también se contagia por no cumplir los protocolos ¿también es culpa de Duque? https://t.co/1qB2Nhnc83"
1349522006140727296,"@JuanAlejandro @BatBogota @petrogustavo Señor @JuanAlejandro , usted parte de los problemas de gestión de la pandemia (que no es que sea excepcional, hasta a UK se le ha ido esta mierda de las manos) para concluir algo nada que ver con eso en RRII. Es una falacia non sequitur."
1349521998536437766,Ni su sueldo tampoco haga algo positivo deje de robarnos https://t.co/MfIBneAz1G
1349521996900659202,"@IvanDuque pinturita parece el Presidente. 
Medidas arbitrarias sin sentido , el Gobernador de Antioquía y los alcaldes del #AreaMetropolitana parecen sus cachorros.
@AlcaldiaEnv @Areametropol 
Váyanse todos a la https://t.co/GMrzaR5XEK"
1349522037589553153,y para cuándo estos desadaptados que no saben que estamos en pico de pandemia. @IvanDuque @ClaudiaLopez https://t.co/NnGtJltRiA
1349522061098586115,"@AlvaroUribeVel Bueno en algo estamos de acuerdo con ese bandido y ponerle fin por medio del voto , al cancer de nuestro país !!!!"
1349522050394836997,"@AlvaroUribeVel Leamos bien: la OPS destacó el programa de inmunización de Colombia, hablando de OTRAS vacunas previas y que hacen parte de los esquemas tradicionales de vacuna. En ninguna parte hablan de la vacuna contra el Covid-19"
1349522085148827649,@CARLOSFMEJIA Por eso @petrogustavo quiere apoderarse de este país... Por eso la izquierda está sedienta de poder... Por el oro blanco que es una desgracia para nuestro país.. 🤬
1349522071773192199,"@elduquech @mbrc11 @RuGar_V @GustavoDelaRoca @AlvaroUribeVel Ahahaha quien es este imbecil plgp dejemme adivinar, de la marro"
1349522065750188032,"@Sergio_FARC @UP_Colombia @wilsonariasc @AidaAvellaE @petrogustavo @GustavoBolivar @Carlozada_FARC @heidy_up @CEMAlfonsoCano @ClaudiaLopez Y toda la vdd de las tomas guerrilleras, las violaciones sobretodo a menores, los robos, las pescas milagrosas, las bombas, los secuestros, el narcotrafico, las desplazamientos... etc etc etc de las FARC 

Exigimos la vdd. Desgraciados"
1349522100512555013,@SraPatria Dice @IvanDuque que hay que judicializar a los responsables de pintar ese retrato
1349522099430449153,¿Amigo @IvanDuque para cuando las vacunas? https://t.co/76UcLAElXo
1349522097505267713,@Sergio_FARC @IvanDuque @millersoto Lo piensa mandar a silenciar al estilo de las farc ?
1349522095701692426,@AlvaroUribeVel Este Alaro no deja de cansar con sus estupideces que ni siquiera se soluciona con esas gotas de valeriana
1349522137518891009,@Artemio226 @GiorgioSantama4 @petrogustavo No hay peor ciego...
1349522178203656192,@smarco943 @cardenasjorgee @IvanDuque @PartidoFARC Jajjja jajajjaja nooo las farc no siguen delinquiendo nooo q vaaaa esta foto es un montaje de la oligarquia y los dueños de latifundios https://t.co/pE0V40wOHk
1349522193127006208,"@CancinoAbog @petrogustavo @PartidoFARC @AlejandroChar @GustavoBolivar que personaje tan RUIN, vive envenenado,lleno de resentimientos y odios, lo triste es la juventud que se deja envenenar ,que sujeto tan peligroso para la sociedad"
1349522189125640194,"@AlvaroUribeVel Mi presidente eso es así 

La nueva Marquetalia + Partido Farc + Bolívar + Petro. Ya saben a que van el 2022."
1349522208377475072,@petrogustavo La paila del infierno lo espera para freírlo
1349522244519735301,@cardenasjorgee @IvanDuque @PartidoFARC Tan chistoso el futuro politiquero. Tortolo!
1349522262802751489,"@angelamrobledo @FiscaliaCol Haber, simple, cuando hablen mal del excelentísimo @AlvaroUribeVel o la basura del @CeDemocratico"
1349522259208269824,@AlvaroUribeVel Ese tipo está como loco
1349522279185739776,"@miguelsarruf @petrogustavo @GustavoBolivar No,  mejor @PizarroMariaJo"
1349522292829777921,"@CancinoAbog @avique21 @petrogustavo @PartidoFARC @AlejandroChar Y el de Bolivar. Ladrón de esquina en los 90s. Lo correteaban x Suba, era un ladrón de 5a"
1349522327214714884,"@RamiroBejaranoG @IvanDuque @FiscaliaCol @hrw_espanol @JMVivancoHRW Tan grave como ""el memorando de entendimiento entre Juan Guaidó(el fantoche) y el gobierno colombiano"" para tumbar al presidente de Venezuela, según el artículo de El Espectador del domingo 10 de enero/21, págs # 4y5, ""LA DEMANDA CONTRA J J RENDÓN POR LA OPERACIÓN GEDEÓN""."
1349522323435614208,@Jor_Dicho @HELIODOPTERO @Betocoralg @CeDemocratico @IvanDuque Fuente: mis huevos morenos
1349522342695862272,"Yo apoyo unas cosas de @AlvaroUribeVel  y otras cosas de @GustavoBolivar pero el error mas grande es cerrarse de mente y decir que todo lo que hace esta bien o perfecto, la invito a que recapacite y revise bien las cosas @Elogiag https://t.co/moE5nIDCcU"
1349522338723848196,"@JJulian_Paez @cardenasjorgee @IvanDuque @PartidoFARC Voy a sumar estúpidos, tu vas de primero. Ni las potencias mundiales empiezan aún a vacunar, y este estúpido; cree que Duque ""no quiere vacunar"" 🤦🤦🤦🤦"
1349522375143010308,"@AlvaroUribeVel No mas cadenas perpetuas.

Una persona así debe recibir otro castigo"
1349522372303462402,"@juanduribe61 @sergio_fajardo @JERobledo Ni ahora, ni nunca"
1349522426145755137,"@millersoto @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Llore, pendejo"
1349522451068284928,@angelamrobledo @jaimeromero64 @IvanDuque Inepto selectivo
1349522445896712193,"@infopresidencia @IvanDuque Al pusilánime @IvanDuque le parece que ha funcionado tan bien, que anuncia; Se ""EXTIENDE"" el aislamiento selectivo con distanciamiento individual inteligente responsable taciturno bohemio romántico incandescente bárbaro bestial tierno colorido pispireto colosal fantástico..."
1349522456709627913,@AlvaroUribeVel Las mentiras de esos maleantes no gobernarán
1349522500967952386,"Quiero anunciar la ampliación hasta el 28 de febrero del Aislamiento Selectivo con Distanciamiento Individual Responsable, con restricciones para evitar contagios. Con @MinSaludCol y @MinInterior, las autoridades locales podrán solicitar medidas especiales si hay presión en UCI. https://t.co/V8JrkenfI2"
1349522489861435392,"@AlvaroUribeVel En pocas palabras , el otro es el candidato del terrorismo así de sencillo"
1349522488875753472,"@SandraVelascoM1 @AlvaroUribeVel @Mary08132725 Ah claro ya me di cuenta, bodega petrista !🤮🤮 https://t.co/GAEqizG3zw"
1349522488091418625,@conycamelo Jajajajjajajajajjaa @IvanDuque pila esclavo
1349522483498659844,"@AlvaroUribeVel Que tal el bandido, pero pagarán."
1349522519221538818,"El matarife de @AlvaroUribeVel debería sacar de su bolsillo ese dinero, igualmente ese es un logro de su seguridad democrática. https://t.co/ehPy9gXcio"
1349522510778413056,"¿Por quién creen que votaría el bandido de Márquez? 

El uribismo es el único que puede contener esa amenaza de extrema izquierda que dejaría en la ruina a nuestro país. No lo vamos a permitir. 

OJO CON EL 22! 🇨🇴 https://t.co/EK7FldDHN1"
1349522509847212032,"@AlvaroUribeVel Terrible me parece. Tenemos que estar muy unidos los Uribistas, apoyar a nuestro líder, lo que diga nuestro Presidente Uribe. Oración fuerte por Colombia . Te amamos Presidente."
1349522543477207040,@santiagoangelp @JERobledo Quien informa como podemos destituír a estos Congresistas PARÀSITOS ?
1349522539043835907,"@cardenasjorgee @IvanDuque @PartidoFARC Pues el petrosky estaba buscándolas y porky le dijo que deje eso quietecito que no le quitara los reflectores de encima. Aquí el mejor actor es @IvanDuque, y le ganó, porq usted solo es un mantenido. 😎"
1349522531137548296,"@Lenin @IvanDuque Te faltó la foto que le indicabas a un periodista, del puente a la nada 🤦‍♂️🤦‍♂️"
1349522562523521024,@HassNassar @AlvaroUribeVel @elespectador Hassan como supiste que el gobierno de @IvanDuque iba a hacer un fiasco con los contratos de la vacuna
1349522560640286721,@latinapuntocom @RobertoMTico @IvanDuque Sueña 🤣🤣🤣🤣🤣🤣🤣
1349522557486166016,@AlvaroUribeVel y @IvanDuque  que pensarán de lo que le pasa a Trump en su segundo enjuiciamiento?  Espero que los políticos sin vergüenzas del @centrodemocratico al menos este preocupados por lo que se les viene. Quisiera ver la cara de @PachoSantosC  tenga dignidad y renuncia.
1349522556160761856,@ELTIEMPO @RicardoZarta1 No le da vergüenza? Que opinara @CeDemocratico @AlvaroUribeVel de este buen patriota?
1349522588683399182,@_COLOMBIAHUMANA @IvanDuque Seee respete al gran hp
1349522586322038786,@millersoto @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Si necesita ayuda me apunto
1349522579820830720,"@AlvaroUribeVel Eso no debe merecer ninguna atención. Al menos algo de dignidad, censura social, para estos crimínales de lesa humanidad en absoluta impunidad."
1349522574930309122,"@DanielSamperO Propongo un reto: ¿Cuántas veces somos capaces de decir ""Aislamiento selectivo con distanciamiento inteligente individual responsable"" con una sola respiración?

Yo llegué hasta 8."
1349522637744181248,Puto gobierno.. https://t.co/HlVoWzdl9J
1349522636347494407,@IvanDuque @MinSaludCol @MinInterior Y la vacuna pa cuando?
1349522627363274753,@millersoto @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Buena iniciativa del Dr Miller. Conociéndolo sabemos que no busca reconocimiento y menos agradecimiento por parte del presidente. Sus aportes lealtad y entrega son reconocidos por quien y quienes de verdad importan
1349522626297946114,"@MiguelAngelNuit @LuisGuillermoVl @JERobledo Me pareció muy responsable cuando dice q una aplicación tipo Uber se consigue en cualquier ""pinche"" esquina. Yo trabajo en el tema y no se imagina lo ofendido que me dejó eso. Todo el trabajo enorme detrás de la creación de cualquier aplicación. Es un tipo perdido de la realidad"
1349522618098085890,@AlvaroUribeVel Ahora si podemos decir que Iván Duque es el presidente más inútil que ha parido este país o esperamos un poquito más?
1349522660166922241,@millersoto @PGN_COL @SandraFARC @Sergio_FARC @IvanDuque Excelente.
1349522653388935170,"@IvanDuque y @CConstitucional... El artículo 90 de la constitución: se tiene que acabar. Deben responder todos los funcionarios de las tres ramas, no el pueblo..."
1349522648750059522,"@IvanDuque Con altos intereses y sin trabajo o mal remunerado, pregúntese, con ese salario mínimo, como hacen para  pagar mensualmente por muchos años cuotas tan altas?  con la miseria de salario mínimo."
1349522642064306178,"@RevistaSemana @AlvaroUribeVel @MAndreaNieto Lo bloquearon por incitar el terrorismo, cómo les gusta difundir mentiras."
1349522675580985344,"@jarizabaletaf Ellos saben q el único q les hace frente y q militarmente los hubiera derrotado, es @AlvaroUribeVel. Los q nos tocó vivir la muerte de nuestro país a manos de las FARC, sabemos por q ahora están pidiendo la derrota y el ataque al uribismo."
1349522667653767179,"#Sincelejo #Bogotá #Video El presidente de Colombia Iván Duque Márquez @IvanDuque anunció la extensión del decreto de Aislamiento Selectivo con Distanciamiento Individual Responsable hasta el 28 de febrero de 2021, igual que la emergencia sanitaria. https://t.co/WLehW6Cu6x"
1349522707235311616,Los trofeos del cacas @petrogustavo https://t.co/IQTsyEdz4l
1349522705893236739,"Atención

Se amplía hasta el 28 de febrero el aislamiento selectivo y otras medidas https://t.co/zPBfM6ZI7j"
1349522703724802048,@CarlosA39801090 @cardenasjorgee @IvanDuque @PartidoFARC @cardenas Que es ilera? 🤔
1349522692148494344,"@Zuletalleras @IvanDuque ""Cuídense mejor""...que el peor está matando al pensador."
1349522726961164288,"#ÚltimaHora si fuese @petrogustavo el que no compró vacunas, los medios dirían otra cosas y la gente diría hasta de qur se van a morir, pero como es el que dijo uribe. https://t.co/cRzDTVJMHm"
1349522715783393287,@SQARcoin @petrogustavo Esta es la inflación histórica anual de Ecuador hasta el año que está en curso. Se puede ver qué fue la adopción del dólar lo que cortó la fluctuación exagerada de la inflación (seguramente junto a otras medidas) de la que era víctima el país. https://t.co/4WUlKksf3N
